wall_time,step,epoch,value,tag,event_file,parameter,block
1768387372.991755,56,1.78125,0.00017189282516483217,Grad/attn_quantizer.log_base_alpha,outputs_dev/vitb16/T=vtab_Q=3bit_L=lora_2_qkv-fc1-proj-fc2/cifar/20260114184203_default_acc=53.50/tensorboard/Grad_attn_quantizer.log_base_alpha_block_5/events.out.tfevents.1768387348.master-192-168-8-48.1680.6,attn_quantizer.log_base_alpha,5
1768387373.4157495,57,1.8125,0.0002354347670916468,Grad/attn_quantizer.log_base_alpha,outputs_dev/vitb16/T=vtab_Q=3bit_L=lora_2_qkv-fc1-proj-fc2/cifar/20260114184203_default_acc=53.50/tensorboard/Grad_attn_quantizer.log_base_alpha_block_5/events.out.tfevents.1768387348.master-192-168-8-48.1680.6,attn_quantizer.log_base_alpha,5
1768387373.8642857,58,1.84375,0.0001533117174403742,Grad/attn_quantizer.log_base_alpha,outputs_dev/vitb16/T=vtab_Q=3bit_L=lora_2_qkv-fc1-proj-fc2/cifar/20260114184203_default_acc=53.50/tensorboard/Grad_attn_quantizer.log_base_alpha_block_5/events.out.tfevents.1768387348.master-192-168-8-48.1680.6,attn_quantizer.log_base_alpha,5
1768387374.3021967,59,1.875,0.00030121562303975224,Grad/attn_quantizer.log_base_alpha,outputs_dev/vitb16/T=vtab_Q=3bit_L=lora_2_qkv-fc1-proj-fc2/cifar/20260114184203_default_acc=53.50/tensorboard/Grad_attn_quantizer.log_base_alpha_block_5/events.out.tfevents.1768387348.master-192-168-8-48.1680.6,attn_quantizer.log_base_alpha,5
1768387374.730801,60,1.90625,0.00016072149446699768,Grad/attn_quantizer.log_base_alpha,outputs_dev/vitb16/T=vtab_Q=3bit_L=lora_2_qkv-fc1-proj-fc2/cifar/20260114184203_default_acc=53.50/tensorboard/Grad_attn_quantizer.log_base_alpha_block_5/events.out.tfevents.1768387348.master-192-168-8-48.1680.6,attn_quantizer.log_base_alpha,5
1768387375.1522608,61,1.9375,0.0001793518749764189,Grad/attn_quantizer.log_base_alpha,outputs_dev/vitb16/T=vtab_Q=3bit_L=lora_2_qkv-fc1-proj-fc2/cifar/20260114184203_default_acc=53.50/tensorboard/Grad_attn_quantizer.log_base_alpha_block_5/events.out.tfevents.1768387348.master-192-168-8-48.1680.6,attn_quantizer.log_base_alpha,5
1768387375.5897157,62,1.96875,0.0002817337808664888,Grad/attn_quantizer.log_base_alpha,outputs_dev/vitb16/T=vtab_Q=3bit_L=lora_2_qkv-fc1-proj-fc2/cifar/20260114184203_default_acc=53.50/tensorboard/Grad_attn_quantizer.log_base_alpha_block_5/events.out.tfevents.1768387348.master-192-168-8-48.1680.6,attn_quantizer.log_base_alpha,5
1768387375.8029094,63,2.0,0.00023795040033292025,Grad/attn_quantizer.log_base_alpha,outputs_dev/vitb16/T=vtab_Q=3bit_L=lora_2_qkv-fc1-proj-fc2/cifar/20260114184203_default_acc=53.50/tensorboard/Grad_attn_quantizer.log_base_alpha_block_5/events.out.tfevents.1768387348.master-192-168-8-48.1680.6,attn_quantizer.log_base_alpha,5
1768387376.5101323,64,2.03125,0.00022928467660676688,Grad/attn_quantizer.log_base_alpha,outputs_dev/vitb16/T=vtab_Q=3bit_L=lora_2_qkv-fc1-proj-fc2/cifar/20260114184203_default_acc=53.50/tensorboard/Grad_attn_quantizer.log_base_alpha_block_5/events.out.tfevents.1768387348.master-192-168-8-48.1680.6,attn_quantizer.log_base_alpha,5
1768387376.9467394,65,2.0625,0.0002044063003268093,Grad/attn_quantizer.log_base_alpha,outputs_dev/vitb16/T=vtab_Q=3bit_L=lora_2_qkv-fc1-proj-fc2/cifar/20260114184203_default_acc=53.50/tensorboard/Grad_attn_quantizer.log_base_alpha_block_5/events.out.tfevents.1768387348.master-192-168-8-48.1680.6,attn_quantizer.log_base_alpha,5
1768387377.3954973,66,2.09375,0.00021066200861241668,Grad/attn_quantizer.log_base_alpha,outputs_dev/vitb16/T=vtab_Q=3bit_L=lora_2_qkv-fc1-proj-fc2/cifar/20260114184203_default_acc=53.50/tensorboard/Grad_attn_quantizer.log_base_alpha_block_5/events.out.tfevents.1768387348.master-192-168-8-48.1680.6,attn_quantizer.log_base_alpha,5
1768387377.826264,67,2.125,0.00022630988678429276,Grad/attn_quantizer.log_base_alpha,outputs_dev/vitb16/T=vtab_Q=3bit_L=lora_2_qkv-fc1-proj-fc2/cifar/20260114184203_default_acc=53.50/tensorboard/Grad_attn_quantizer.log_base_alpha_block_5/events.out.tfevents.1768387348.master-192-168-8-48.1680.6,attn_quantizer.log_base_alpha,5
1768387378.2560549,68,2.15625,0.0002583521418273449,Grad/attn_quantizer.log_base_alpha,outputs_dev/vitb16/T=vtab_Q=3bit_L=lora_2_qkv-fc1-proj-fc2/cifar/20260114184203_default_acc=53.50/tensorboard/Grad_attn_quantizer.log_base_alpha_block_5/events.out.tfevents.1768387348.master-192-168-8-48.1680.6,attn_quantizer.log_base_alpha,5
1768387378.686004,69,2.1875,0.00012012809747830033,Grad/attn_quantizer.log_base_alpha,outputs_dev/vitb16/T=vtab_Q=3bit_L=lora_2_qkv-fc1-proj-fc2/cifar/20260114184203_default_acc=53.50/tensorboard/Grad_attn_quantizer.log_base_alpha_block_5/events.out.tfevents.1768387348.master-192-168-8-48.1680.6,attn_quantizer.log_base_alpha,5
1768387379.1130617,70,2.21875,0.00010426215158076957,Grad/attn_quantizer.log_base_alpha,outputs_dev/vitb16/T=vtab_Q=3bit_L=lora_2_qkv-fc1-proj-fc2/cifar/20260114184203_default_acc=53.50/tensorboard/Grad_attn_quantizer.log_base_alpha_block_5/events.out.tfevents.1768387348.master-192-168-8-48.1680.6,attn_quantizer.log_base_alpha,5
1768387379.5424883,71,2.25,0.00020875628979410976,Grad/attn_quantizer.log_base_alpha,outputs_dev/vitb16/T=vtab_Q=3bit_L=lora_2_qkv-fc1-proj-fc2/cifar/20260114184203_default_acc=53.50/tensorboard/Grad_attn_quantizer.log_base_alpha_block_5/events.out.tfevents.1768387348.master-192-168-8-48.1680.6,attn_quantizer.log_base_alpha,5
1768387379.9956264,72,2.28125,0.00015120329044293612,Grad/attn_quantizer.log_base_alpha,outputs_dev/vitb16/T=vtab_Q=3bit_L=lora_2_qkv-fc1-proj-fc2/cifar/20260114184203_default_acc=53.50/tensorboard/Grad_attn_quantizer.log_base_alpha_block_5/events.out.tfevents.1768387348.master-192-168-8-48.1680.6,attn_quantizer.log_base_alpha,5
