tensor_type,bin_left,bin_right,density,count,in_range_count,total_sampled_count,plot_range_low,plot_range_high
post-GELU,1.8894194511826947,1.9083129369504614,0.002651718217412012,15,299400,300000,-0.1699704975038767,2.0972477946281285
post-GELU,1.9083129369504614,1.9272064227182282,0.0007071248579765366,4,299400,300000,-0.1699704975038767,2.0972477946281285
post-GELU,1.9272064227182282,1.946099908485995,0.0015910309304472074,9,299400,300000,-0.1699704975038767,2.0972477946281285
post-GELU,1.946099908485995,1.9649933942537616,0.002298155788423744,13,299400,300000,-0.1699704975038767,2.0972477946281285
post-GELU,1.9649933942537616,1.9838868800215284,0.0012374685014589389,7,299400,300000,-0.1699704975038767,2.0972477946281285
post-GELU,1.9838868800215284,2.0027803657892953,0.0017678121449413206,10,299400,300000,-0.1699704975038767,2.0972477946281285
post-GELU,2.0027803657892953,2.0216738515570616,0.0012374685014589681,7,299400,300000,-0.1699704975038767,2.0972477946281285
post-GELU,2.0216738515570616,2.0405673373248283,0.0015910309304472074,9,299400,300000,-0.1699704975038767,2.0972477946281285
post-GELU,2.0405673373248283,2.059460823092595,0.0019445933594354754,11,299400,300000,-0.1699704975038767,2.0972477946281285
post-GELU,2.059460823092595,2.0783543088603618,0.0012374685014589389,7,299400,300000,-0.1699704975038767,2.0972477946281285
post-GELU,2.0783543088603618,2.0972477946281285,0.0010606872869648048,6,299400,300000,-0.1699704975038767,2.0972477946281285
post-softmax,0.0,0.0010742420574028906,312.92713826422465,100747,299700,300000,0.0,0.12890904688834687
post-softmax,0.0010742420574028906,0.002148484114805781,154.14799465767658,49628,299700,300000,0.0,0.12890904688834687
post-softmax,0.002148484114805781,0.0032227261722086718,103.00656780109067,33163,299700,300000,0.0,0.12890904688834687
post-softmax,0.0032227261722086718,0.004296968229611562,73.87474621057024,23784,299700,300000,0.0,0.12890904688834687
post-softmax,0.004296968229611562,0.005371210287014453,53.899616170199494,17353,299700,300000,0.0,0.12890904688834687
post-softmax,0.005371210287014453,0.0064454523444173436,40.28260946875571,12969,299700,300000,0.0,0.12890904688834687
post-softmax,0.0064454523444173436,0.007519694401820234,31.296751716183397,10076,299700,300000,0.0,0.12890904688834687
post-softmax,0.007519694401820234,0.008593936459223125,23.93226200607313,7705,299700,300000,0.0,0.12890904688834687
post-softmax,0.008593936459223125,0.009668178516626016,19.235885607217508,6193,299700,300000,0.0,0.12890904688834687
post-softmax,0.009668178516626016,0.010742420574028907,15.726027584263242,5063,299700,300000,0.0,0.12890904688834687
post-softmax,0.010742420574028907,0.011816662631431796,13.039277858727473,4198,299700,300000,0.0,0.12890904688834687
post-softmax,0.011816662631431796,0.012890904688834687,10.526467999815942,3389,299700,300000,0.0,0.12890904688834687
post-softmax,0.012890904688834687,0.013965146746237578,8.681462985979806,2795,299700,300000,0.0,0.12890904688834687
post-softmax,0.013965146746237578,0.015039388803640467,7.423505022000634,2390,299700,300000,0.0,0.12890904688834687
post-softmax,0.015039388803640467,0.01611363086104336,6.323956579411408,2036,299700,300000,0.0,0.12890904688834687
post-softmax,0.01611363086104336,0.01718787291844625,5.646833527195452,1818,299700,300000,0.0,0.12890904688834687
post-softmax,0.01718787291844625,0.01826211497584914,4.814407022636386,1550,299700,300000,0.0,0.12890904688834687
post-softmax,0.01826211497584914,0.01933635703325203,4.118647556139257,1326,299700,300000,0.0,0.12890904688834687
post-softmax,0.01933635703325203,0.020410599090654923,3.5906158181726857,1156,299700,300000,0.0,0.12890904688834687
post-softmax,0.020410599090654923,0.021484841148057814,3.1930389801743257,1028,299700,300000,0.0,0.12890904688834687
post-softmax,0.021484841148057814,0.0225590832054607,2.649476896973452,853,299700,300000,0.0,0.12890904688834687
post-softmax,0.0225590832054607,0.023633325262863592,2.5842494469893373,832,299700,300000,0.0,0.12890904688834687
post-softmax,0.023633325262863592,0.024707567320266483,2.0934905375851125,674,299700,300000,0.0,0.12890904688834687
post-softmax,0.024707567320266483,0.025781809377669374,1.9972023971323845,643,299700,300000,0.0,0.12890904688834687
post-softmax,0.025781809377669374,0.026856051435072265,1.785989701945756,575,299700,300000,0.0,0.12890904688834687
post-softmax,0.026856051435072265,0.027930293492475156,1.5996255591340252,515,299700,300000,0.0,0.12890904688834687
post-softmax,0.027930293492475156,0.029004535549878047,1.5716709377122655,506,299700,300000,0.0,0.12890904688834687
post-softmax,0.029004535549878047,0.030078777607280935,1.5095495567750266,486,299700,300000,0.0,0.12890904688834687
post-softmax,0.030078777607280935,0.031153019664683826,1.1834123068544924,381,299700,300000,0.0,0.12890904688834687
post-softmax,0.031153019664683826,0.03222726172208672,1.1399273401984218,367,299700,300000,0.0,0.12890904688834687
post-softmax,0.03222726172208672,0.03330150377948961,0.9287146450117931,299,299700,300000,0.0,0.12890904688834687
post-softmax,0.03330150377948961,0.0343757458368925,0.8665932640745495,279,299700,300000,0.0,0.12890904688834687
post-softmax,0.0343757458368925,0.03544998789429539,0.9411389211992419,303,299700,300000,0.0,0.12890904688834687
post-softmax,0.03544998789429539,0.03652422995169828,0.8914418164494471,287,299700,300000,0.0,0.12890904688834687
post-softmax,0.03652422995169828,0.03759847200910117,0.8106840212310302,261,299700,300000,0.0,0.12890904688834687
post-softmax,0.03759847200910117,0.03867271406650406,0.7671990545749596,247,299700,300000,0.0,0.12890904688834687
post-softmax,0.03867271406650406,0.039746956123906954,0.6429562927004723,207,299700,300000,0.0,0.12890904688834687
post-softmax,0.039746956123906954,0.040821198181309845,0.5684106355757798,183,299700,300000,0.0,0.12890904688834687
post-softmax,0.040821198181309845,0.041895440238712736,0.5808349117632285,187,299700,300000,0.0,0.12890904688834687
post-softmax,0.041895440238712736,0.04296968229611563,0.521819599872847,168,299700,300000,0.0,0.12890904688834687
post-softmax,0.04296968229611563,0.04404392435351851,0.5590924284351968,180,299700,300000,0.0,0.12890904688834687
post-softmax,0.04404392435351851,0.0451181664109214,0.5156074617791226,166,299700,300000,0.0,0.12890904688834687
post-softmax,0.0451181664109214,0.04619240846832429,0.3416675951548403,110,299700,300000,0.0,0.12890904688834687
post-softmax,0.04619240846832429,0.047266650525727184,0.42863752846698144,138,299700,300000,0.0,0.12890904688834687
post-softmax,0.047266650525727184,0.048340892583130075,0.2950765594519075,95,299700,300000,0.0,0.12890904688834687
post-softmax,0.048340892583130075,0.049415134640532966,0.3106069046862185,100,299700,300000,0.0,0.12890904688834687
post-softmax,0.049415134640532966,0.05048937669793586,0.3634100784828756,117,299700,300000,0.0,0.12890904688834687
post-softmax,0.05048937669793586,0.05156361875533875,0.36651614752973777,118,299700,300000,0.0,0.12890904688834687
post-softmax,0.05156361875533875,0.05263786081274164,0.27022800707701006,87,299700,300000,0.0,0.12890904688834687
post-softmax,0.05263786081274164,0.05371210287014453,0.2671219380301479,86,299700,300000,0.0,0.12890904688834687
post-softmax,0.05371210287014453,0.05478634492754742,0.2391673166083882,77,299700,300000,0.0,0.12890904688834687
post-softmax,0.05478634492754742,0.05586058698495031,0.2578037308895613,83,299700,300000,0.0,0.12890904688834687
post-softmax,0.05586058698495031,0.056934829042353204,0.22674304042093946,73,299700,300000,0.0,0.12890904688834687
post-softmax,0.056934829042353204,0.058009071099756095,0.21121269518662855,68,299700,300000,0.0,0.12890904688834687
post-softmax,0.058009071099756095,0.059083313157158986,0.21431876423349072,69,299700,300000,0.0,0.12890904688834687
post-softmax,0.059083313157158986,0.06015755521456187,0.22053090232721653,71,299700,300000,0.0,0.12890904688834687
post-softmax,0.06015755521456187,0.06123179727196476,0.201894488046042,65,299700,300000,0.0,0.12890904688834687
post-softmax,0.06123179727196476,0.06230603932936765,0.2422733856552504,78,299700,300000,0.0,0.12890904688834687
post-softmax,0.06230603932936765,0.06338028138677054,0.16151559043683358,52,299700,300000,0.0,0.12890904688834687
post-softmax,0.06338028138677054,0.06445452344417343,0.18636414281173108,60,299700,300000,0.0,0.12890904688834687
post-softmax,0.06445452344417343,0.06552876550157632,0.18325807376486888,59,299700,300000,0.0,0.12890904688834687
post-softmax,0.06552876550157632,0.06660300755897922,0.1584095213899714,51,299700,300000,0.0,0.12890904688834687
post-softmax,0.06660300755897922,0.0676772496163821,0.13356096901507394,43,299700,300000,0.0,0.12890904688834687
post-softmax,0.0676772496163821,0.068751491673785,0.12424276187448739,40,299700,300000,0.0,0.12890904688834687
post-softmax,0.068751491673785,0.06982573373118789,0.16151559043683358,52,299700,300000,0.0,0.12890904688834687
post-softmax,0.06982573373118789,0.07089997578859078,0.09628814045272772,31,299700,300000,0.0,0.12890904688834687
post-softmax,0.07089997578859078,0.07197421784599367,0.12734883092134958,41,299700,300000,0.0,0.12890904688834687
post-softmax,0.07197421784599367,0.07304845990339656,0.14598524520252268,47,299700,300000,0.0,0.12890904688834687
post-softmax,0.07304845990339656,0.07412270196079945,0.10250027854645209,33,299700,300000,0.0,0.12890904688834687
post-softmax,0.07412270196079945,0.07519694401820234,0.11803062378076301,38,299700,300000,0.0,0.12890904688834687
post-softmax,0.07519694401820234,0.07627118607560524,0.10250027854645209,33,299700,300000,0.0,0.12890904688834687
post-softmax,0.07627118607560524,0.07734542813300813,0.09628814045272772,31,299700,300000,0.0,0.12890904688834687
post-softmax,0.07734542813300813,0.07841967019041102,0.10250027854645209,33,299700,300000,0.0,0.12890904688834687
post-softmax,0.07841967019041102,0.07949391224781391,0.09628814045272772,31,299700,300000,0.0,0.12890904688834687
post-softmax,0.07949391224781391,0.0805681543052168,0.07765172617155462,25,299700,300000,0.0,0.12890904688834687
post-softmax,0.0805681543052168,0.08164239636261969,0.059015311890381505,19,299700,300000,0.0,0.12890904688834687
post-softmax,0.08164239636261969,0.08271663842002258,0.059015311890381505,19,299700,300000,0.0,0.12890904688834687
post-softmax,0.08271663842002258,0.08379088047742547,0.08386386426527899,27,299700,300000,0.0,0.12890904688834687
post-softmax,0.08379088047742547,0.08486512253482836,0.08075779521841679,26,299700,300000,0.0,0.12890904688834687
post-softmax,0.08486512253482836,0.08593936459223125,0.07454565712469242,24,299700,300000,0.0,0.12890904688834687
post-softmax,0.08593936459223125,0.08701360664963413,0.06522744998410672,21,299700,300000,0.0,0.12890904688834687
post-softmax,0.08701360664963413,0.08808784870703702,0.05280317379665714,17,299700,300000,0.0,0.12890904688834687
post-softmax,0.08808784870703702,0.08916209076443991,0.059015311890381505,19,299700,300000,0.0,0.12890904688834687
post-softmax,0.08916209076443991,0.0902363328218428,0.08386386426527899,27,299700,300000,0.0,0.12890904688834687
post-softmax,0.0902363328218428,0.0913105748792457,0.062121380937243696,20,299700,300000,0.0,0.12890904688834687
post-softmax,0.0913105748792457,0.09238481693664859,0.02795462142175966,9,299700,300000,0.0,0.12890904688834687
post-softmax,0.09238481693664859,0.09345905899405148,0.05590924284351932,18,299700,300000,0.0,0.12890904688834687
post-softmax,0.09345905899405148,0.09453330105145437,0.07143958807783025,23,299700,300000,0.0,0.12890904688834687
post-softmax,0.09453330105145437,0.09560754310885726,0.03727282856234621,12,299700,300000,0.0,0.12890904688834687
post-softmax,0.09560754310885726,0.09668178516626015,0.04348496665607058,14,299700,300000,0.0,0.12890904688834687
post-softmax,0.09668178516626015,0.09775602722366304,0.05590924284351932,18,299700,300000,0.0,0.12890904688834687
post-softmax,0.09775602722366304,0.09883026928106593,0.03416675951548403,11,299700,300000,0.0,0.12890904688834687
post-softmax,0.09883026928106593,0.09990451133846882,0.04659103570293277,15,299700,300000,0.0,0.12890904688834687
post-softmax,0.09990451133846882,0.10097875339587171,0.040378897609208396,13,299700,300000,0.0,0.12890904688834687
post-softmax,0.10097875339587171,0.1020529954532746,0.062121380937243696,20,299700,300000,0.0,0.12890904688834687
post-softmax,0.1020529954532746,0.1031272375106775,0.02795462142175966,9,299700,300000,0.0,0.12890904688834687
post-softmax,0.1031272375106775,0.10420147956808039,0.04659103570293277,15,299700,300000,0.0,0.12890904688834687
post-softmax,0.10420147956808039,0.10527572162548328,0.03727282856234621,12,299700,300000,0.0,0.12890904688834687
post-softmax,0.10527572162548328,0.10634996368288617,0.06522744998410587,21,299700,300000,0.0,0.12890904688834687
post-softmax,0.10634996368288617,0.10742420574028906,0.03727282856234621,12,299700,300000,0.0,0.12890904688834687
post-softmax,0.10742420574028906,0.10849844779769195,0.040378897609208396,13,299700,300000,0.0,0.12890904688834687
post-softmax,0.10849844779769195,0.10957268985509484,0.024848552374897477,8,299700,300000,0.0,0.12890904688834687
post-softmax,0.10957268985509484,0.11064693191249773,0.024848552374897477,8,299700,300000,0.0,0.12890904688834687
post-softmax,0.11064693191249773,0.11172117396990063,0.03727282856234621,12,299700,300000,0.0,0.12890904688834687
post-softmax,0.11172117396990063,0.11279541602730352,0.03727282856234621,12,299700,300000,0.0,0.12890904688834687
post-softmax,0.11279541602730352,0.11386965808470641,0.018636414281173106,6,299700,300000,0.0,0.12890904688834687
post-softmax,0.11386965808470641,0.1149439001421093,0.03727282856234621,12,299700,300000,0.0,0.12890904688834687
post-softmax,0.1149439001421093,0.11601814219951219,0.02174248332803529,7,299700,300000,0.0,0.12890904688834687
post-softmax,0.11601814219951219,0.11709238425691508,0.02174248332803529,7,299700,300000,0.0,0.12890904688834687
post-softmax,0.11709238425691508,0.11816662631431797,0.031060690468621848,10,299700,300000,0.0,0.12890904688834687
post-softmax,0.11816662631431797,0.11924086837172086,0.031060690468621848,10,299700,300000,0.0,0.12890904688834687
post-softmax,0.11924086837172086,0.12031511042912374,0.0124242761874489,4,299700,300000,0.0,0.12890904688834687
post-softmax,0.12031511042912374,0.12138935248652663,0.02174248332803529,7,299700,300000,0.0,0.12890904688834687
post-softmax,0.12138935248652663,0.12246359454392952,0.024848552374897477,8,299700,300000,0.0,0.12890904688834687
post-softmax,0.12246359454392952,0.12353783660133241,0.015530345234310924,5,299700,300000,0.0,0.12890904688834687
post-softmax,0.12353783660133241,0.1246120786587353,0.015530345234310924,5,299700,300000,0.0,0.12890904688834687
post-softmax,0.1246120786587353,0.1256863207161382,0.015530345234310924,5,299700,300000,0.0,0.12890904688834687
post-softmax,0.1256863207161382,0.12676056277354109,0.03416675951548403,11,299700,300000,0.0,0.12890904688834687
post-softmax,0.12676056277354109,0.12783480483094398,0.018636414281173106,6,299700,300000,0.0,0.12890904688834687
post-softmax,0.12783480483094398,0.12890904688834687,0.006212138093724369,2,299700,300000,0.0,0.12890904688834687
